Date,Open,High,Low,Close,Adj Close,Volume
2012-08-24,75.529999,75.870003,75.279999,75.720001,59.673462,2253000
2012-08-27,75.779999,75.949997,75.129997,75.260002,59.310947,1893300
2012-08-28,75.070000,75.190002,74.500000,74.589996,58.782940,2954300
2012-08-29,74.639999,74.720001,74.230003,74.300003,58.554382,2829800
2012-08-30,73.970001,74.160004,73.739998,73.820000,58.176105,2587000
2012-08-31,74.070000,74.349998,73.570000,73.809998,58.168232,2717800
2012-09-04,73.570000,73.919998,73.300003,73.699997,58.081539,4513400
2012-09-05,72.500000,72.769997,71.790001,71.940002,56.694519,10182200
2012-09-06,72.139999,73.059998,71.620003,71.940002,56.694519,8389000
2012-09-07,72.010002,72.610001,71.879997,72.599998,57.214642,4799000
2012-09-10,72.239998,73.309998,72.239998,73.050003,57.569290,4762600
2012-09-11,72.930000,73.769997,72.589996,73.540001,57.955460,3914900
2012-09-12,73.830002,73.930000,72.919998,73.639999,58.034264,3917800
2012-09-13,73.370003,75.250000,73.099998,74.730003,58.893276,4915600
2012-09-14,74.599998,74.639999,73.550003,73.680000,58.065781,6255200
2012-09-17,73.510002,74.500000,73.440002,74.230003,58.499241,4361200
2012-09-18,73.870003,74.269997,73.320000,73.510002,57.931816,3774600
2012-09-19,74.120003,74.870003,73.400002,74.269997,58.530750,4477700
2012-09-20,73.790001,74.099998,72.360001,72.610001,57.222538,8127000
2012-09-21,72.330002,72.940002,71.180000,71.879997,56.647247,29326400
2012-09-24,71.779999,72.330002,71.500000,72.029999,56.765450,5919700
2012-09-25,72.250000,73.529999,72.029999,72.070000,56.796967,7047400
2012-09-26,72.099998,72.260002,71.690002,71.779999,56.568443,3928100
2012-09-27,71.919998,72.239998,71.580002,72.019997,56.757549,2651100
2012-09-28,71.870003,71.889999,71.250000,71.570000,56.402924,3350900
2012-10-01,72.089996,72.910004,71.709999,72.010002,56.749691,3788900
2012-10-02,72.269997,72.500000,71.690002,72.019997,56.757549,2791300
2012-10-03,72.269997,73.459999,72.029999,73.389999,57.837234,5109300
2012-10-04,73.080002,73.639999,72.820000,72.970001,57.506237,3868100
2012-10-05,73.309998,73.879997,72.980003,73.099998,57.608681,3964000
2012-10-08,73.070000,73.879997,72.750000,73.760002,58.128841,2949500
2012-10-09,73.879997,74.000000,72.919998,73.019997,57.545650,2328800
2012-10-10,73.830002,73.879997,72.239998,72.260002,56.946720,4014900
2012-10-11,72.910004,73.080002,72.260002,72.300003,56.978233,3006700
2012-10-12,72.570000,72.849998,71.980003,72.110001,56.828480,2335800
2012-10-15,72.199997,72.820000,72.150002,72.589996,57.206768,2407000
2012-10-16,72.419998,73.389999,72.300003,73.110001,57.616566,2755500
2012-10-17,73.320000,73.440002,72.919998,73.290001,57.758430,2913500
2012-10-18,73.309998,73.879997,73.110001,73.610001,58.010609,3003900
2012-10-19,73.029999,73.459999,71.910004,72.300003,56.978233,5469900
2012-10-22,72.040001,72.129997,71.019997,71.559998,56.395046,6481900
2012-10-23,73.209999,74.139999,72.760002,73.730003,58.105186,8209600
2012-10-24,73.970001,74.059998,72.989998,73.120003,57.624454,3894200
2012-10-25,73.410004,73.440002,72.879997,73.199997,57.687496,3080100
2012-10-26,73.389999,73.570000,72.750000,73.019997,57.545650,3044500
2012-10-31,73.449997,74.099998,73.000000,73.250000,57.726906,3002000
2012-11-01,73.379997,74.120003,73.050003,73.900002,58.239155,3674900
2012-11-02,74.230003,74.500000,73.389999,73.480003,57.908169,3158800
2012-11-05,73.550003,73.620003,73.230003,73.449997,57.884521,3312700
2012-11-06,73.669998,74.180000,73.199997,73.570000,57.979099,3832500
2012-11-07,73.820000,73.820000,72.300003,73.000000,57.529892,3866200
2012-11-08,72.559998,73.400002,72.500000,72.589996,57.206768,3695100
2012-11-09,72.260002,72.870003,71.940002,72.250000,56.938835,3607300
2012-11-12,72.239998,72.629997,71.870003,72.300003,56.978233,1835300
2012-11-13,71.900002,72.690002,71.820000,71.860001,56.631466,2194100
2012-11-14,71.830002,72.150002,70.070000,70.300003,55.402084,4037100
2012-11-15,70.000000,70.389999,69.559998,70.330002,55.878792,4172200
2012-11-16,70.839996,70.839996,69.720001,70.019997,55.632473,4610300
2012-11-19,70.699997,71.440002,70.330002,71.440002,56.760715,4126100
2012-11-20,71.269997,71.480003,70.910004,71.339996,56.681244,3226400
2012-11-21,71.459999,71.690002,71.230003,71.400002,56.728920,2157100
2012-11-23,71.519997,72.080002,71.379997,71.980003,57.189747,1594600
2012-11-26,71.830002,72.610001,71.830002,72.580002,57.666462,3433900
2012-11-27,72.669998,72.849998,72.110001,72.160004,57.332771,2355900
2012-11-28,72.019997,72.739998,71.760002,72.709999,57.769741,2523200
2012-11-29,73.000000,73.830002,72.970001,73.559998,58.445107,4449100
2012-11-30,73.449997,73.500000,72.690002,73.110001,58.087536,3520000
2012-12-03,73.500000,73.500000,72.199997,72.269997,57.420158,2703800
2012-12-04,72.269997,73.370003,71.959999,73.040001,58.031940,3832800
2012-12-05,73.150002,73.680000,72.690002,73.500000,58.397419,3216100
2012-12-06,73.750000,73.830002,72.639999,72.930000,57.944546,4269300
2012-12-07,73.089996,73.480003,72.750000,73.169998,58.135223,4098100
2012-12-10,73.120003,73.949997,73.089996,73.680000,58.540428,3018600
2012-12-11,73.730003,74.260002,73.339996,73.760002,58.604008,3021900
2012-12-12,73.870003,74.050003,73.330002,73.430000,58.341812,2749500
2012-12-13,73.500000,73.839996,73.019997,73.349998,58.278255,2753300
2012-12-14,73.239998,73.559998,72.720001,72.849998,57.880966,2874800
2012-12-17,73.150002,73.400002,72.959999,73.360001,58.286198,2950300
2012-12-18,73.309998,75.059998,73.000000,75.050003,59.628944,6385800
2012-12-19,75.320000,76.199997,75.110001,75.610001,60.073872,6184000
2012-12-20,75.400002,75.559998,74.639999,75.129997,59.692486,3631700
2012-12-21,74.599998,75.050003,74.279999,74.839996,59.462067,5567400
2012-12-24,74.739998,74.930000,74.389999,74.639999,59.303185,1451400
2012-12-26,74.650002,74.839996,74.050003,74.260002,59.001259,1917000
2012-12-27,74.160004,74.309998,73.199997,73.910004,58.723179,3355100
2012-12-28,73.550003,73.949997,72.809998,72.830002,57.865101,2599500
2012-12-31,72.800003,73.830002,72.580002,73.730003,58.580162,4700000
2013-01-02,75.089996,76.309998,75.019997,76.309998,60.630016,4810800
2013-01-03,76.250000,76.519997,75.980003,76.379997,60.685654,4528900
2013-01-04,76.510002,76.959999,76.410004,76.570000,60.836597,2632000
2013-01-07,76.449997,76.699997,76.220001,76.349998,60.661816,2955900
2013-01-08,76.160004,76.430000,75.809998,76.139999,60.494949,2653300
2013-01-09,76.300003,77.099998,76.250000,77.000000,61.178249,3123900
2013-01-10,77.160004,78.220001,77.000000,78.199997,62.131683,4761000
2013-01-11,78.360001,78.430000,77.769997,77.919998,61.909195,2323800
2013-01-14,78.660004,79.820000,78.540001,79.239998,62.957981,7255400
2013-01-15,78.739998,79.400002,78.580002,79.330002,63.029469,3562200
2013-01-16,79.050003,79.709999,79.000000,79.660004,63.291691,3018700
2013-01-17,79.809998,80.050003,79.599998,79.790001,63.394962,3076500
2013-01-18,79.949997,80.309998,79.309998,80.250000,63.760452,5850000
2013-01-22,79.949997,80.690002,79.900002,80.680000,64.102097,3310000
2013-01-23,80.360001,80.879997,80.220001,80.339996,63.831940,3029500
2013-01-24,80.959999,82.489998,80.800003,82.139999,65.262093,6434300
2013-01-25,82.389999,82.760002,81.839996,82.449997,65.508385,4211300
2013-01-28,82.620003,82.750000,81.860001,82.510002,65.556076,3083800
2013-01-29,82.419998,82.500000,82.040001,82.209999,65.317711,4021600
2013-01-30,81.940002,82.169998,81.199997,81.230003,64.539063,3877000
2013-01-31,79.750000,80.830002,79.250000,79.290001,62.997719,9502800
2013-02-01,79.199997,80.000000,79.000000,79.970001,63.537971,5220500
2013-02-04,79.610001,80.250000,79.510002,79.910004,63.490295,4074200
2013-02-05,80.239998,80.959999,80.040001,80.800003,64.197449,3394100
2013-02-06,80.419998,80.959999,80.279999,80.910004,64.284843,3733500
2013-02-07,80.860001,81.809998,80.669998,81.800003,64.991959,4602400
2013-02-08,81.750000,82.459999,81.660004,82.379997,65.452782,3805400
2013-02-11,82.110001,82.730003,82.110001,82.690002,65.699104,3063900
2013-02-12,83.070000,83.080002,82.230003,82.309998,65.397163,3941800
2013-02-13,82.440002,82.690002,82.389999,82.500000,65.548119,2926400
2013-02-14,82.190002,82.830002,81.889999,82.690002,65.699104,3761400
2013-02-15,83.139999,84.110001,82.790001,83.480003,66.326752,4983000
2013-02-19,83.500000,84.870003,83.480003,84.760002,67.343742,5442400
2013-02-20,84.639999,84.690002,83.809998,83.809998,66.588951,4456000
2013-02-21,82.870003,83.139999,82.269997,82.610001,66.124687,5027400
2013-02-22,82.989998,83.190002,82.669998,82.940002,66.388847,2394500
2013-02-25,83.279999,83.669998,81.940002,81.940002,65.588409,3996800
2013-02-26,82.330002,82.510002,81.510002,81.940002,65.588409,3806400
2013-02-27,81.839996,83.089996,81.779999,82.830002,66.300789,4015400
2013-02-28,82.989998,83.199997,82.650002,82.650002,66.156700,3744700
2013-03-01,82.550003,82.989998,82.279999,82.870003,66.332794,2722800
2013-03-04,82.849998,82.949997,82.400002,82.930000,66.380829,2737600
2013-03-05,83.230003,84.459999,83.120003,84.070000,67.293343,3581100
2013-03-06,84.519997,84.739998,84.209999,84.430000,67.581490,3221500
2013-03-07,84.440002,84.650002,83.980003,84.300003,67.477448,2404600
2013-03-08,84.699997,84.750000,84.239998,84.440002,67.589485,2225800
2013-03-11,84.330002,84.949997,84.330002,84.680000,67.781616,2793400
2013-03-12,84.800003,84.949997,84.120003,84.529999,67.661552,2503500
2013-03-13,84.529999,85.320000,84.480003,85.180000,68.181824,2885700
2013-03-14,85.220001,85.699997,85.180000,85.629997,68.542023,3410800
2013-03-15,85.150002,85.660004,84.980003,85.470001,68.413963,5015600
2013-03-18,84.809998,85.620003,84.589996,85.430000,68.381935,3374300
2013-03-19,85.559998,85.849998,84.820000,85.080002,68.101799,3640300
2013-03-20,84.169998,84.959999,83.830002,84.029999,67.261314,5285400
2013-03-21,83.790001,84.150002,82.669998,83.000000,66.436874,5824100
2013-03-22,83.300003,84.860001,83.269997,84.760002,67.845642,4667000
2013-03-25,84.980003,85.029999,84.110001,84.610001,67.725578,4080300
2013-03-26,84.849998,85.080002,84.519997,85.040001,68.069763,3184600
2013-03-27,84.839996,85.540001,84.650002,85.430000,68.381935,2611500
2013-03-28,85.160004,85.930000,85.010002,85.900002,68.758171,3498300
2013-04-01,85.809998,85.949997,84.330002,84.470001,67.613518,2959800
2013-04-02,83.839996,84.349998,83.650002,83.919998,67.173271,4133000
2013-04-03,84.010002,84.080002,83.110001,83.330002,66.700989,4010900
2013-04-04,83.459999,83.860001,83.269997,83.669998,66.973137,2730700
2013-04-05,82.809998,83.639999,82.330002,83.540001,66.869118,3031000
2013-04-08,83.550003,83.699997,82.849998,83.230003,66.620972,3057900
2013-04-09,83.500000,83.820000,82.970001,83.550003,66.877113,3164600
2013-04-10,83.730003,84.820000,83.669998,84.559998,67.685562,3446100
2013-04-11,84.660004,84.779999,84.169998,84.320000,67.493462,3788200
2013-04-12,84.150002,84.379997,83.879997,84.139999,67.349365,2491500
2013-04-15,83.970001,84.089996,82.370003,82.410004,65.964622,3678000
2013-04-16,82.870003,83.230003,82.500000,83.220001,66.612968,2365500
2013-04-17,82.889999,83.000000,82.089996,82.519997,66.052650,3113900
2013-04-18,83.050003,83.190002,81.949997,82.370003,65.932571,4188900
2013-04-19,82.680000,83.430000,82.410004,82.989998,66.428856,3115200
2013-04-22,83.010002,83.430000,82.239998,83.260002,66.644981,3410400
2013-04-23,83.379997,83.989998,83.010002,83.739998,67.029182,3729400
2013-04-24,83.800003,83.940002,83.120003,83.500000,66.837105,4387400
2013-04-25,84.550003,85.879997,84.180000,85.419998,68.373924,4825000
2013-04-26,85.360001,85.980003,85.129997,85.709999,68.606087,3266300
2013-04-29,85.769997,86.459999,85.599998,86.269997,69.054314,3000300
2013-04-30,86.389999,86.389999,85.610001,85.839996,68.710114,4296400
2013-05-01,85.820000,85.900002,84.650002,84.820000,67.893661,3372200
2013-05-02,84.830002,85.449997,84.800003,85.330002,68.301910,3566400
2013-05-03,85.930000,86.480003,85.800003,86.089996,68.910255,3471700
2013-05-06,86.129997,87.550003,86.070000,87.040001,69.670677,3259000
2013-05-07,87.430000,88.949997,87.309998,88.660004,70.967392,4853800
2013-05-08,88.389999,89.959999,87.839996,89.029999,71.263542,6309100
2013-05-09,88.500000,89.000000,88.029999,88.230003,71.118469,4937000
2013-05-10,88.160004,88.830002,88.110001,88.339996,71.207108,2604900
2013-05-13,88.139999,88.379997,87.800003,88.040001,70.965302,1858700
2013-05-14,88.260002,88.720001,88.160004,88.400002,71.255486,3233400
2013-05-15,88.339996,88.690002,88.099998,88.599998,71.416695,3534400
2013-05-16,88.389999,88.650002,87.699997,87.849998,70.812149,3115400
2013-05-17,87.959999,88.739998,87.870003,88.699997,71.497292,3440500
2013-05-20,88.620003,88.849998,88.349998,88.550003,71.376389,2640000
2013-05-21,88.550003,89.419998,88.510002,88.779999,71.561783,2907300
2013-05-22,88.730003,89.540001,87.769997,88.139999,71.045914,4191600
2013-05-23,87.599998,87.809998,87.000000,87.309998,70.376877,5157400
2013-05-24,86.720001,86.900002,86.379997,86.830002,69.989983,3587400
2013-05-28,87.230003,87.500000,86.360001,86.750000,69.925499,4191300
2013-05-29,86.349998,86.610001,86.059998,86.339996,69.595001,3306300
2013-05-30,86.410004,86.769997,86.309998,86.360001,69.611130,2882600
2013-05-31,86.320000,86.779999,85.870003,85.900002,69.240341,4082000
2013-06-03,85.870003,86.419998,85.620003,86.250000,69.522476,4186800
2013-06-04,86.250000,86.839996,85.779999,85.959999,69.288696,3454900
2013-06-05,85.769997,85.910004,84.680000,84.959999,68.482651,4156200
2013-06-06,84.709999,85.050003,84.199997,84.760002,68.321434,3918000
2013-06-07,85.209999,86.500000,85.099998,86.370003,69.619194,4231900
2013-06-10,86.540001,86.570000,85.940002,86.349998,69.603073,2101600
2013-06-11,85.739998,86.250000,85.500000,85.650002,69.038818,2478600
2013-06-12,86.220001,86.419998,85.139999,85.510002,68.925972,2771200
2013-06-13,85.510002,86.480003,85.110001,86.320000,69.578880,2282000
2013-06-14,86.230003,86.809998,85.589996,85.910004,69.248413,2505600
2013-06-17,86.440002,86.800003,85.959999,86.540001,69.756233,3198600
2013-06-18,86.800003,87.820000,86.769997,87.430000,70.473610,2916200
2013-06-19,87.519997,87.660004,86.309998,86.370003,69.619194,3027000
2013-06-20,85.820000,85.839996,84.379997,84.889999,68.426224,4213900
2013-06-21,85.589996,85.860001,84.910004,85.410004,68.845390,4676900
2013-06-24,84.980003,86.290001,84.699997,85.269997,68.732544,3472300
2013-06-25,85.820000,86.040001,85.290001,85.720001,69.095245,2661300
2013-06-26,86.309998,86.919998,86.209999,86.419998,69.659500,2291800
2013-06-27,87.019997,87.300003,86.620003,87.089996,70.199539,3002700
2013-06-28,86.970001,87.459999,86.470001,86.480003,69.707878,3271100
2013-07-01,86.919998,87.650002,86.870003,87.050003,70.167297,2556200
2013-07-02,86.879997,87.480003,86.269997,86.610001,69.812622,2127800
2013-07-03,86.339996,86.480003,85.839996,86.160004,69.449913,1223300
2013-07-05,86.680000,87.720001,86.629997,87.540001,70.562271,1994800
2013-07-08,88.000000,88.779999,87.849998,88.349998,71.215179,2852500
2013-07-09,88.639999,91.040001,88.639999,89.730003,72.327545,5645300
2013-07-10,89.629997,91.029999,89.419998,90.239998,72.738625,3625400
2013-07-11,91.250000,91.779999,91.059998,91.449997,73.713959,3446700
2013-07-12,86.589996,87.500000,85.489998,86.120003,69.417664,15335100
2013-07-15,85.629997,86.309998,85.449997,85.480003,68.901787,6194200
2013-07-16,85.500000,86.059998,85.250000,85.980003,69.304840,4152400
2013-07-17,86.419998,86.790001,86.250000,86.650002,69.844887,3185700
2013-07-18,86.720001,88.309998,86.620003,87.849998,70.812149,4752400
2013-07-19,87.910004,88.089996,87.389999,88.080002,70.997559,3172000
2013-07-22,87.820000,88.129997,87.410004,87.610001,70.618690,2946200
2013-07-23,87.709999,88.000000,86.650002,87.510002,70.538101,3141600
2013-07-24,87.849998,88.059998,86.900002,86.980003,70.110878,3720300
2013-07-25,86.910004,87.190002,86.300003,86.830002,69.989983,3190500
2013-07-26,86.440002,87.110001,86.250000,86.989998,70.118942,2820600
2013-07-29,86.750000,87.050003,86.629997,86.809998,69.973854,2786000
2013-07-30,86.930000,87.220001,86.300003,86.410004,69.651428,3191400
2013-07-31,86.379997,87.639999,86.379997,86.800003,69.965790,3386300
2013-08-01,87.370003,88.489998,87.360001,88.040001,70.965302,2942300
2013-08-02,87.650002,87.989998,87.389999,87.919998,70.868561,2253200
2013-08-05,87.629997,88.269997,87.599998,87.860001,70.820236,2086500
2013-08-06,87.820000,88.690002,87.730003,87.949997,70.892731,2700700
2013-08-07,87.680000,87.980003,87.360001,87.879997,70.836327,2039900
2013-08-08,88.180000,88.480003,87.809998,88.120003,71.029785,2029200
2013-08-09,88.120003,88.279999,87.559998,87.809998,70.779922,1828100
2013-08-12,87.480003,87.930000,87.400002,87.769997,70.747673,2160900
2013-08-13,87.860001,88.000000,87.370003,87.709999,70.699318,2384900
2013-08-14,87.480003,87.790001,87.339996,87.449997,70.489731,2435400
2013-08-15,86.290001,86.320000,85.389999,85.959999,69.783455,4775800
2013-08-16,85.839996,86.480003,85.830002,86.050003,69.856537,2822900
2013-08-19,85.809998,86.250000,85.739998,86.080002,69.880867,2682500
2013-08-20,86.099998,86.750000,85.910004,86.300003,70.059456,2205300
2013-08-21,86.260002,86.599998,85.900002,86.089996,69.889008,4179700
2013-08-22,86.099998,87.300003,85.989998,86.959999,70.595268,2872900
2013-08-23,86.919998,87.440002,86.870003,87.169998,70.765747,1805000
2013-08-26,87.150002,87.940002,87.150002,87.199997,70.790108,2208100
2013-08-27,86.470001,86.570000,85.599998,85.839996,69.686050,3425100
2013-08-28,85.809998,86.080002,85.589996,85.639999,69.523674,1964400
2013-08-29,85.480003,86.570000,85.339996,85.709999,69.580482,1571600
2013-08-30,85.760002,85.930000,85.180000,85.580002,69.474968,2471100
2013-09-03,86.230003,86.500000,85.699997,85.959999,69.783455,2006800
2013-09-04,86.070000,87.000000,85.879997,86.550003,70.262436,2187600
2013-09-05,86.540001,87.260002,86.449997,86.809998,70.473488,1429700
2013-09-06,87.059998,87.379997,86.059998,86.760002,70.432899,1861500
2013-09-09,86.919998,87.269997,86.839996,87.129997,70.733269,2099100
2013-09-10,87.580002,88.199997,87.459999,88.070000,71.496361,2828000
2013-09-11,88.089996,88.910004,87.930000,88.750000,72.048393,2763900
2013-09-12,88.860001,89.269997,88.500000,88.589996,71.918518,2187900
2013-09-13,88.769997,88.989998,88.440002,88.660004,71.975357,1553100
2013-09-16,89.919998,90.410004,89.519997,89.589996,72.730347,3454700
2013-09-17,89.620003,90.199997,89.250000,89.889999,72.973900,2355900
2013-09-18,89.989998,91.099998,89.750000,90.970001,73.850647,4019200
2013-09-19,90.949997,92.050003,90.809998,91.699997,74.443268,3140800
2013-09-20,91.720001,92.120003,91.430000,91.550003,74.321480,5317500
2013-09-23,91.519997,91.589996,90.360001,91.290001,74.110428,3229200
2013-09-24,91.199997,91.989998,91.040001,91.260002,74.086067,2931200
2013-09-25,91.190002,91.540001,90.660004,91.000000,73.874992,2544100
2013-09-26,91.180000,91.800003,91.070000,91.800003,74.524452,2734300
2013-09-27,91.500000,91.699997,90.750000,91.250000,74.077950,2390500
2013-09-30,90.690002,91.870003,90.449997,91.370003,74.175369,2436600
2013-10-01,91.430000,91.849998,91.370003,91.800003,74.524452,1800900
2013-10-02,91.260002,91.440002,90.820000,91.279999,74.102310,2558900
2013-10-03,91.089996,91.150002,89.800003,90.099998,73.144371,3168000
2013-10-04,90.160004,91.080002,89.639999,91.000000,73.874992,2253700
2013-10-07,90.209999,90.540001,89.529999,90.029999,73.087532,1707200
2013-10-08,89.879997,90.160004,88.900002,88.930000,72.194534,2149200
2013-10-09,89.180000,89.250000,88.449997,88.699997,72.007813,2455300
2013-10-10,89.379997,90.320000,88.910004,90.279999,73.290482,2540900
2013-10-11,90.209999,90.800003,90.209999,90.769997,73.688271,1825800
2013-10-14,90.339996,90.680000,90.150002,90.360001,73.355415,2283200
2013-10-15,90.379997,91.559998,90.180000,90.279999,73.290482,3144200
2013-10-16,90.559998,91.470001,90.500000,91.330002,74.142883,2607500
2013-10-17,91.209999,92.010002,91.029999,91.919998,74.621872,1954900
2013-10-18,92.309998,93.010002,91.940002,93.000000,75.498634,3168500
2013-10-21,93.099998,93.940002,92.930000,93.779999,76.131828,3778800
2013-10-22,93.959999,94.839996,93.650002,93.769997,76.123711,3000900
2013-10-23,93.519997,94.029999,93.220001,93.949997,76.269844,2654400
2013-10-24,94.180000,95.400002,94.180000,94.489998,76.708237,4802700
2013-10-25,96.669998,97.000000,94.160004,95.610001,77.617447,5203400
2013-10-28,95.449997,98.779999,95.449997,97.769997,79.370949,5926700
2013-10-29,97.820000,98.410004,96.660004,98.309998,79.809349,6452700
2013-10-30,98.209999,98.790001,98.010002,98.279999,79.784996,3975200
2013-10-31,97.849998,98.989998,97.339996,98.239998,79.752533,4213200
2013-11-01,98.279999,98.820000,97.750000,98.220001,79.736305,2944500
2013-11-04,98.769997,99.900002,98.639999,99.879997,81.083893,3009600
2013-11-05,99.360001,100.669998,99.010002,100.300003,81.424873,3912700
2013-11-06,100.309998,100.589996,98.779999,99.099998,80.450668,4088400
2013-11-07,99.519997,99.930000,98.540001,98.589996,80.036652,2961400
2013-11-08,98.480003,99.870003,98.470001,99.620003,80.872810,3886000
2013-11-11,99.510002,99.800003,99.089996,99.279999,80.596802,4214600
2013-11-12,98.940002,100.080002,98.760002,99.820000,81.035179,3549900
2013-11-13,99.239998,101.059998,99.150002,101.040001,82.025597,3862700
2013-11-14,100.769997,101.559998,100.269997,100.970001,82.474869,6082800
2013-11-15,101.099998,101.370003,100.349998,100.940002,82.450348,4083600
2013-11-18,101.209999,101.750000,100.970001,101.279999,82.728050,2448900
2013-11-19,101.180000,101.360001,100.500000,100.720001,82.270630,2447200
2013-11-20,100.839996,100.940002,100.110001,100.129997,81.788712,2128400
2013-11-21,100.360001,101.269997,100.199997,101.129997,82.605545,2262600
2013-11-22,101.440002,102.000000,100.860001,101.980003,83.299835,2014300
2013-11-25,102.199997,102.230003,101.190002,101.220001,82.679070,2219000
2013-11-26,101.320000,102.349998,101.320000,102.290001,83.553055,3997300
2013-11-27,102.300003,102.820000,102.019997,102.540001,83.757278,1879700
2013-11-29,102.699997,103.040001,102.370003,102.379997,83.626579,1281700
2013-12-02,102.139999,102.900002,102.129997,102.330002,83.585739,2336900
2013-12-03,102.449997,102.779999,101.489998,101.900002,83.234497,2600100
2013-12-04,101.870003,102.239998,100.750000,101.720001,83.087463,2249300
2013-12-05,101.459999,102.080002,101.459999,101.629997,83.013939,2230900
2013-12-06,102.379997,102.919998,101.940002,102.430000,83.667412,3723900
2013-12-09,103.019997,103.040001,101.970001,102.339996,83.593903,2373400
2013-12-10,102.150002,102.410004,101.550003,101.730003,83.095650,2199300
2013-12-11,101.949997,102.080002,100.669998,100.870003,82.393181,3010000
2013-12-12,100.760002,101.489998,100.760002,100.949997,82.458542,2303200
2013-12-13,101.050003,101.769997,100.650002,101.379997,82.809746,2712600
2013-12-16,101.639999,102.400002,101.629997,102.129997,83.422363,3116600
2013-12-17,102.230003,102.599998,101.690002,101.980003,83.299835,3190600
2013-12-18,102.129997,103.040001,101.239998,102.980003,84.116684,4224900
2013-12-19,102.730003,103.239998,102.400002,103.180000,84.280029,2508600
2013-12-20,103.230003,104.559998,103.000000,103.330002,84.402573,8363500
2013-12-23,103.800003,104.070000,103.449997,103.959999,84.917145,2155500
2013-12-24,104.129997,104.500000,103.919998,104.459999,85.325562,904500
2013-12-26,104.349998,104.900002,104.040001,104.669998,85.497108,2108300
2013-12-27,105.000000,105.089996,104.580002,104.720001,85.537956,3433500
2013-12-30,104.949997,105.059998,104.589996,104.919998,85.701317,1479800
2013-12-31,104.940002,105.370003,104.669998,105.080002,85.832024,1778400
2014-01-02,104.629997,104.910004,102.820000,103.320000,84.394394,2799700
2014-01-03,103.480003,103.940002,103.050003,103.089996,84.206505,3719600
2014-01-06,103.529999,103.669998,101.230003,101.750000,83.111984,3884800
2014-01-07,101.839996,102.889999,101.800003,102.080002,83.381546,3385700
2014-01-08,102.120003,102.279999,101.410004,102.000000,83.316193,3024400
2014-01-09,102.269997,102.540001,101.529999,102.120003,83.414200,2352000
2014-01-10,102.269997,102.639999,101.330002,102.519997,83.740929,3499500
2014-01-13,101.639999,102.529999,100.029999,100.230003,81.870399,3510100
2014-01-14,100.360001,100.989998,99.629997,100.930000,82.442177,3620300
2014-01-15,101.220001,101.440002,100.709999,101.050003,82.540215,2027700
2014-01-16,100.779999,101.070000,100.099998,100.489998,82.082748,2603900
2014-01-17,97.510002,100.309998,97.000000,99.910004,81.609039,10135500
2014-01-21,100.459999,100.589996,97.540001,98.570000,80.514465,5783200
2014-01-22,99.260002,99.360001,98.500000,98.989998,80.857536,3234100
2014-01-23,98.389999,98.540001,97.610001,97.940002,79.999870,4255100
2014-01-24,97.580002,97.690002,96.279999,96.330002,78.684784,5251600
2014-01-27,96.139999,96.620003,95.010002,95.169998,77.737267,4973700
2014-01-28,95.309998,95.809998,95.169998,95.809998,78.260033,3881700
2014-01-29,95.519997,96.000000,94.949997,95.330002,77.867966,4554500
2014-01-30,96.720001,97.000000,95.650002,95.779999,78.235504,4010000
2014-01-31,94.470001,95.970001,94.019997,95.230003,77.786285,4082600
2014-02-03,95.099998,95.919998,93.519997,93.620003,76.471207,5448600
2014-02-04,94.139999,94.230003,93.190002,93.889999,76.691757,3537300
2014-02-05,93.849998,94.330002,93.500000,93.760002,76.585541,4591300
2014-02-06,94.150002,94.930000,94.010002,94.739998,77.386024,4195600
2014-02-07,95.300003,95.599998,94.570000,95.370003,77.900627,2889700
2014-02-10,95.250000,95.459999,94.459999,94.730003,77.377869,4233800
2014-02-11,94.709999,96.470001,94.709999,96.160004,78.545944,3264600
2014-02-12,96.150002,96.760002,95.870003,96.029999,78.439713,2471300
2014-02-13,95.690002,96.739998,95.440002,96.559998,78.872658,2376400
2014-02-14,96.449997,97.370003,96.290001,97.239998,79.428101,3304300
2014-02-18,97.150002,97.910004,96.180000,96.489998,78.815483,3037500
2014-02-19,96.029999,96.370003,95.029999,95.180000,77.745461,4445200
2014-02-20,94.849998,96.239998,94.120003,95.669998,78.699684,4908700
2014-02-21,95.949997,96.730003,95.790001,96.110001,79.061600,3422600
2014-02-24,96.209999,97.000000,95.919998,95.949997,78.929993,2762600
2014-02-25,95.989998,96.190002,95.250000,95.449997,78.518700,3291400
2014-02-26,95.500000,95.849998,94.910004,95.199997,78.313049,2915700
2014-02-27,95.070000,95.639999,94.900002,95.550003,78.600983,2681600
2014-02-28,95.419998,96.339996,95.050003,95.769997,78.781914,4097100
2014-03-03,95.260002,95.800003,94.809998,95.779999,78.790146,3013500
2014-03-04,96.449997,97.199997,96.430000,96.980003,79.777306,3310100
2014-03-05,97.000000,97.379997,96.800003,97.080002,79.859566,2444900
2014-03-06,97.370003,97.989998,97.160004,97.860001,80.501205,3229100
2014-03-07,98.260002,98.800003,98.000000,98.220001,80.797348,2741400
2014-03-10,98.199997,98.750000,98.000000,98.739998,81.225098,2630100
2014-03-11,99.000000,99.070000,98.120003,98.309998,80.871368,2583500
2014-03-12,98.000000,98.589996,97.489998,98.519997,81.044121,2625300
2014-03-13,98.820000,98.930000,96.580002,97.099998,79.876007,4769500
